company,description,prod_sku,UPC,UPC2,UPC3,weight_OZ,"STD UNIT QTY",price,"Total Inv","Total Alloc","Total Avail","UT Inv","UT Alloc","UT Avail","CA Inv","CA Alloc","CA Avail","PA Inv","PA Alloc","PA Avail","KR Inv","KR Alloc","KR Avail",exclude
"Brag Labs","Contrast Bottom Panel [Hooded Long Sleeve Shirt] [Triblend] [Black with White Panel] [XXL]",BGL003106,745558163950,,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bro Labs","Revolt [30 SERV] [Hypnotic Watermelon]",BLS001103,703327452940,,,17.50,30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bro Labs","Revolt [30 SERV] [Wakanda Purple]",BLS001104,602693319928,,,18.00,30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bro Labs","Creatine Powder [300 GMS] [Unflavored]",BLS002109,703327452971,,,13.00,28,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bro Labs","Rebellion [20 SERV] [Cherry]",BLS003101,703327452933,,,14.30,28,0.00,9,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0
"Bro Labs","Tea Rexx Capsules [90 CAPS]",BLS004101,799471304648,,,3.30,88,0.00,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0
"Bro Labs","Fighter Fuel [12 OZ] [Extra Light Roast]",BLS005101,703327452957,,,12.70,24,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bro Labs","Keto Base MCT Powder [540 GMS] [Unflavored]",BLS006109,801361234838,,,23.20,10,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Bro Labs","Bro Labs Shaker Bottle [32 OZ]",BLS901101,801361234891,,,5.50,6,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Blood Raz]",BUP001101,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Blue Raz]",BUP001102,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Watermelon]",BUP001103,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Grape]",BUP001104,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Rocket Pop]",BUP001105,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Killa OJ]",BUP001106,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Strawberry Kiwi]",BUP001107,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Gym N Juice]",BUP001108,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Mango]",BUP001109,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Mean Green]",BUP001110,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Orchard Fruit]",BUP001111,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Swole Whip]",BUP001112,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Sour Gummy]",BUP001113,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Caramel Green Apple]",BUP001114,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE [30 SERV] [Chai Spice]",BUP001115,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE BLACK [30 SERV] [Rainbow Rush]",BUP001151,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP PRE BLACK [30 SERV] [Deer Candy]",BUP001152,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BAMF [30 SERV] [Gym N Juice]",BUP002101,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BAMF [30 SERV] [Jungle Juice]",BUP002102,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BAMF [30 SERV] [POG]",BUP002103,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BAMF [30 SERV] [Make It Rain]",BUP002104,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BAMF [30 SERV] [Summertime]",BUP002105,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BAMF [30 SERV] [Pump N Grind]",BUP002106,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BAMF [30 SERV] [Strawberry Kiwi]",BUP002107,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BAMF BLACK [30 SERV] [Miami Vice]",BUP002151,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BAMF BLACK [30 SERV] [Candy Shop]",BUP002152,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","Bucked Up WOKE AF GVS [30 SERV] [Rocket Pop]",BUP003101,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","Bucked Up WOKE AF GVS [30 SERV] [Grape]",BUP003105,811374030711,,,24.00,,0.00,10920,0,10920,10920,0,10920,0,0,0,0,0,0,0,0,0,0
"Bucked Up","Bucked Up WOKE AF WH [30 SERV] [Grape]",BUP008105,851005007781,,,24.00,,0.00,3584,0,3584,3584,0,3584,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BCAA [30 SERV] [Apple Jacked]",BUP009101,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BCAA [30 SERV] [Peach Ring]",BUP009102,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BCAA [30 SERV] [White Raz]",BUP009103,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bucked Up","BUP BCAA [30 SERV] [Strawberry]",BUP009104,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Evolve [DVD]",BTY301101,040232358319,,,2.40,100,0.00,387,0,387,387,0,387,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Dynamic Flow [DVD]",BTY301102,801361235399,,,2.40,100,0.00,1954,0,1954,1954,0,1954,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","FIRE [DVD]",BTY301103,040232417153,,,2.40,100,0.00,209,0,209,209,0,209,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Buti Rise[DVD]",BTY301104,040232319655,,,2.40,100,0.00,1563,0,1563,1563,0,1563,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Primal Flow [DVD]",BTY301105,686162991549,,,2.40,100,0.00,711,0,711,711,0,711,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Shakti [DVD]",BTY301106,801361235439,,,2.40,100,0.00,4429,0,4429,4429,0,4429,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Soul [DVD]",BTY301107,801361235401,,,2.40,100,0.00,5633,0,5633,5633,0,5633,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Hot Core [DVD]",BTY301108,801361235440,,,2.40,100,0.00,3768,0,3768,3768,0,3768,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Buti Bands [DVD]",BTY301109,040232277115,,,2.40,100,0.00,36,0,36,36,0,36,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Foundations [DVD]",BTY301110,040232187322,,,2.40,100,0.00,6392,0,6392,6392,0,6392,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Face Mask",BTY501101,801361235414,,,0.80,20,0.00,20,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Face Mask w/ fitted nose",BTY501201,801361235455,,,0.05,165,0.00,164,0,164,164,0,164,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Hotcore Socks",BTY502101,801361235415,,,3.20,3,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Aligned [Hoodie] [S]",BTY503101,801361235491,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Aligned [Hoodie] [M]",BTY503102,801361235492,,,4.00,6,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Aligned [Hoodie] [L]",BTY503103,801361235493,,,4.00,6,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Aligned [Hoodie] [XL]",BTY503104,801361235494,,,5.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Army Print [Drawstring Shorts] [S]",BTY504101,801361235495,,,3.00,40,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Army Print [Drawstring Shorts] [M]",BTY504102,801361235496,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Army Print [Drawstring Shorts] [L]",BTY504103,801361235497,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Army Print [Drawstring Shorts] [XL]",BTY504104,801361235498,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Army Print [Joggers] [S]",BTY504201,801361235499,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Army Print [Joggers] [M]",BTY504202,801361235500,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Army Print [Joggers] [L]",BTY504203,801361235501,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Army Print [Joggers] [XL]",BTY504204,801361235502,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Beanie [Black] [Butisattva]",BTY505101,801361235503,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Beanie [Black] [Buti Bolts]",BTY505102,801361235504,,,3.00,50,0.00,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Babe [Crop Top] [S]",BTY506101,801361235505,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Babe [Crop Top] [M]",BTY506102,801361235593,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Babe [Crop Top] [L]",BTY506103,801361235507,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Babe [Crop Top] [XL]",BTY506104,801361235508,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","GLOWIN' [Tee] [S]",BTY507101,801361235509,,,3.00,20,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","GLOWIN' [Tee] [M]",BTY507102,801361235510,,,3.00,15,0.00,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","GLOWIN' [Tee] [L]",BTY507103,801361235511,,,3.00,40,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","GLOWIN' [Tee] [XL]",BTY507104,801361235512,,,4.00,40,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Butisattva [Bra] [S]",BTY508101,801361235513,,,3.00,40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Butisattva [Bra] [M]",BTY508102,801361235514,,,3.00,40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Butisattva [Bra] [L]",BTY508103,801361235515,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Manifesto [Hoodie] [S]",BTY509101,801361235516,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Manifesto [Hoodie] [M]",BTY509102,801361235517,,,5.00,6,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Manifesto [Hoodie] [L]",BTY509103,801361235518,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Manifesto [Hoodie] [XL]",BTY509104,801361235519,,,5.00,6,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Manifesto [Black] [Sweater] [S]",BTY509201,687700036043,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Manifesto [Black] [Sweater] [Hoodie] [M]",BTY509202,687700036050,,,5.00,10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Manifesto [Black] [Sweater] [Hoodie] [L]",BTY509203,687700036067,,,5.00,10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Manifesto [Black] [Sweater] [Hoodie] [XL]",BTY509204,687700036074,,,5.00,10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Laced up [Cropped Hoodie] [S]",BTY510101,801361235520,,,4.00,11,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Laced up [Cropped Hoodie] [M]",BTY510102,801361235521,,,4.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Laced up [Cropped Hoodie] [L]",BTY510103,801361235522,,,4.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Divine Feminine Asym [Bra] [S]",BTY511101,801361235523,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Divine Feminine Asym [Bra] [M]",BTY511102,801361235524,,,3.00,40,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Divine Feminine Asym [Bra] [L]",BTY511103,801361235525,,,3.00,,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Metaphysically Attractive [Tee] [S]",BTY512101,801361235526,,,3.00,20,0.00,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Metaphysically Attractive [Tee] [M]",BTY512102,801361235527,,,3.00,20,0.00,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Metaphysically Attractive [Tee] [L]",BTY512103,801361235528,,,3.00,40,0.00,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Metaphysically Attractive [Tee] [XL]",BTY512104,801361235529,,,3.00,40,0.00,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Ruched Booty Racer [Shorts] [S]",BTY513101,801361235530,,,3.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Ruched Booty Racer [Shorts] [M]",BTY513102,801361235531,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Ruched Booty Racer [Shorts] [L]",BTY513103,801361235532,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Ruched Booty Racer [Shorts] [XL]",BTY513104,801361235533,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","High Vibin' [Tee] [S]",BTY514101,801361235534,,,3.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","High Vibin' [Tee] [M]",BTY514102,801361235535,,,3.00,20,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","High Vibin' [Tee] [L]",BTY514103,801361235536,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","High Vibin' [Tee] [XL]",BTY514104,801361235537,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Crew [Sweater] [Indigo Blue] [S]",BTY515101,801361235538,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Crew [Sweater] [Indigo Blue] [M]",BTY515102,801361235539,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Crew [Sweater] [Indigo Blue] [L]",BTY515103,801361235540,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Crew [Sweater] [Indigo Blue] [XL]",BTY515104,801361235541,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Crew Neck Sweater [Sweater] [Stone Grey] [S]",BTY515201,801361235542,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Crew Neck Sweater [Sweater] [Stone Grey] [M]",BTY515202,801361235543,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Crew Neck Sweater [Sweater] [Stone Grey] [L]",BTY515203,801361235544,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Crew Neck Sweater [Sweater] [Stone Grey] [XL]",BTY515204,801361235545,,,5.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Magical Tridoshic [Tee] [S]",BTY516101,801361235546,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Magical Tridoshic [Tee] [M]",BTY516102,801361235547,,,3.00,80,0.00,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Magical Tridoshic [Tee] [L]",BTY516103,801361235548,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Magical Tridoshic [Tee] [XL]",BTY516104,801361235549,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Make It Happen [Pajamas] [S]",BTY517101,801361235550,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Make It Happen [Pajamas] [M]",BTY517102,801361235551,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Make It Happen [Pajamas] [L]",BTY517103,801361235552,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Asymmetrical [Bra] [S]",BTY518101,801361235553,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Asymmetrical [Bra] [M]",BTY518102,801361235554,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Asymmetrical [Bra] [L]",BTY518103,801361235555,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Tie Dye [Sweat Shorts] [S]",BTY519101,801361235556,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Tie Dye [Sweat Shorts] [M]",BTY519102,801361235557,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Tie Dye [Sweat Shorts] [L]",BTY519103,801361235558,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Tie Dye [Sweat Shorts] [XL]",BTY519104,801361235559,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Tie Dye [Crop Hoodie] [S]",BTY519201,801361235560,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Tie Dye [Crop Hoodie] [M]",BTY519202,801361235561,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Tie Dye [Crop Hoodie] [L]",BTY519203,801361235562,,,4.00,16,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Self Love [Tee] [S]",BTY520101,801361235563,,,3.00,60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Self Love [Tee] [M]",BTY520102,801361235564,,,3.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Self Love [Tee] [L]",BTY520103,801361235565,,,3.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Self Love [Tee] [XL]",BTY520104,801361235566,,,3.00,60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Self Love [Pajamas] [S]",BTY520201,801361235567,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Self Love [Pajamas] [M]",BTY520202,801361235568,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Self Love [Pajamas] [L]",BTY520203,801361235569,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Somewhat Spiritual [Maroon] [Tank] [S]",BTY521101,801361235570,,,3.00,8,0.00,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Somewhat Spiritual [Maroon] [Tank] [M]",BTY521102,801361235571,,,3.00,10,0.00,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Somewhat Spiritual [Maroon] [Tank] [L]",BTY521103,801361235572,,,3.00,8,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Somewhat Spiritual [Sand] [Hoodie] [S]",BTY521201,687700036005,,,3.00,8,0.00,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Somewhat Spiritual [Sand] [Hoodie] [M]",BTY521202,687700036012,,,4.00,9,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Somewhat Spiritual [Sand] [Hoodie] [L]",BTY521203,687700036029,,,4.00,10,0.00,10,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Somewhat Spiritual [Sand] [Hoodie] [XL]",BTY521204,687700036036,,,4.00,8,0.00,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Velvet Leopard [Drawstring Shorts] [S]",BTY522101,801361235573,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Velvet Leopard [Drawstring Shorts] [M]",BTY522102,801361235574,,,4.00,40,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Velvet Leopard [Drawstring Shorts] [L]",BTY522103,801361235575,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Velvet Leopard [Drawstring Shorts] [XL]",BTY522104,801361235576,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","More Self Love [Tank] [S]",BTY523101,687700036081,,,3.00,60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","More Self Love [Tank] [M]",BTY523102,687700036098,,,3.00,12,0.00,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","More Self Love [Tank] [L]",BTY523103,687700036104,,,3.00,60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","More Self Love [Tank] [XL]",BTY523104,687700036111,,,3.00,20,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","High Vibrations [Tank] [S]",BTY524101,687700036128,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","High Vibrations [Tank] [M]",BTY524102,687700036135,,,3.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","High Vibrations [Tank] [L]",BTY524103,687700036142,,,3.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","High Vibrations [Tank] [XL]",BTY524104,687700036159,,,3.00,60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Color Block Army [Hoodie] [S]",BTY525104,687700036166,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Color Block Army [Hoodie] [M]",BTY525105,687700036173,,,4.00,12,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Color Block Army [Hoodie] [L]",BTY525106,687700036180,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Color Block Army [Hoodie] [XL]",BTY525107,687700036197,,,4.00,12,0.00,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Love yourself [Sweats] [S]",BTY526104,801361235577,,,4.00,9,0.00,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Love yourself [Sweats] [M]",BTY526105,801361235578,,,4.00,9,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Love yourself [Sweats] [L]",BTY526106,801361235579,,,4.00,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Love yourself [Sweats] [XL]",BTY526107,801361235580,,,4.00,9,0.00,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Buti Babe [Mini Halter]",BTY527101,687700036357,,,1.00,17,0.00,15,0,15,15,0,15,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Movement Medicine [Black] [Hoodie] [S]",BTY528101,687700036203,,,2.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Movement Medicine [Black] [Hoodie] [M]",BTY528102,687700036210,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Movement Medicine [Black] [Hoodie] [L]",BTY528103,687700036227,,,3.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buti Yoga","Glowin' [Top] [S]",BTY529101,687700036234,,,4.00,20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
